material_id,fitness
0,0.10366406797644087
1,0.20846304232443055
2,0.09799058105450466
3,0.018012468091020886
4,-0.014543204498574517
5,0.03912493954656092
6,0.11739052189778712
7,0.336731764109276
8,0.20937371254791914
9,0.07075819127549883
10,0.2167258919972459
11,0.029900990197873886
12,0.15126398856368486
13,0.12195211369206473
14,0.15574575044365058
15,0.20180301946590923
16,0.05629730990051175
17,0.2371834099103474
18,0.20951285009248358
19,-0.0697795766095896
20,0.09878128304498784
21,0.22505513646089212
22,0.16456173968662205
23,0.008488934376474463
24,0.03869991770499256
25,0.5253027668273158
26,0.12308666226318561
27,-0.29432344625554735
28,0.0028458034492274344
29,0.14611786641177318
30,0.14244957851867138
31,0.11634999378944202
32,0.22245665080045385
33,0.18422798107128469
34,-0.008761439185560936
35,0.11289625070984594
36,0.2033227388927549
37,0.07395018134184013
38,0.05616311153839592
39,0.3337243611558887
40,0.1555004809619085
41,0.19858553237364338
42,0.2886273868755004
43,0.11938889562726944
44,0.077037213572521
45,0.21186876804252616
46,0.11657548864809449
47,0.04678528644383256
48,0.2291219086594298
49,0.2370843155069636
50,0.09032398659598341
51,0.029777723773680577
52,0.012328366811643163
53,0.140485754723017
54,-0.058280676389995616
55,-0.04178874886516324
56,0.010577747688693255
57,0.3681330309499795
58,0.09319084174382829
59,0.21406760314152684
60,0.18953816434104473
61,0.15162741504704058
62,0.22338857749445906
63,0.16632334470219753
64,-0.03257884011980376
65,0.017311675619496633
66,0.2611037121916273
67,0.08391354886550698
68,0.06012777082317312
69,-0.05412890984259876
70,-0.03286180198669429
71,-0.06881709624397048
72,0.22017221405236231
73,0.24207247706837481
74,0.0960692427361983
75,0.29121698219540454
76,-0.07974610279313693
77,0.04732914209883645
78,0.15716246584484964
79,0.421171792112558
80,0.31044051641970527
81,0.18407802677236373
82,0.09834724555745808
83,0.17693441574163468
84,0.10741043334920443
85,-0.037502688853812256
86,0.17806672830504378
87,-0.06719086556008239
88,0.07621784516850892
89,0.031108602057721417
90,0.04563023675861521
91,0.1264219186284427
92,0.24277529023309988
93,0.18253246898333003
94,0.20021570870246827
95,0.14340344056302698
96,0.08342052080710101
97,0.1765983522653281
98,0.07964085178179299
99,0.10302457673830769
100,0.36778855755696604
101,0.21257084649568564
102,0.1103044340473191
103,0.2924558259541061
104,0.2073056105314446
105,0.267072220309487
106,0.10669197109882625
107,0.29318739245274905
108,0.24619035598510247
109,-0.08344766134789777
110,0.16740601161671229
111,0.27599134857805213
112,0.03619758562050817
113,0.19865493154642658
114,0.2225038813989072
115,0.7057594400356562
116,0.07436915633498202
117,0.16873720349863827
118,0.1778476872249121
119,-0.029324248202282712
120,0.16804144226534493
121,0.13156820171015463
122,0.014006259694470198
123,0.03888633722641693
124,0.16694232101408868
125,0.042149434395332315
126,1.3255619636723706
127,0.1489178472912456
128,0.23875162286663998
129,0.02484277399770473
130,0.1383746977767955
131,0.9827727272198404
132,0.35180235383167496
133,-0.002627042477966814
134,0.20503471512618313
135,0.2847648644029412
136,0.19737762554515362
137,0.23343475063746882
138,0.07103957689703293
139,-0.024801599963726603
140,0.32770005730873664
141,0.1815268186183704
142,-0.03677500301333816
143,0.027931272617461547
144,0.1689124542851095
145,0.09308726007627469
146,0.15744756170990307
147,0.05832205271279017
148,0.5324746065002579
149,0.44743598343624424
150,0.32288446345756916
151,0.24222969882141976
152,0.34898398255715535
153,0.07793732657819859
154,0.12050625048561973
155,0.44443405639572164
156,0.19710385323525176
157,0.07556105551457402
158,0.5127769524067808
159,0.13544128503950126
160,-0.005022951237857269
161,0.24831212896235785
162,0.19863079969980862
163,0.2824269676267966
164,0.8597736603321133
165,0.24319217776189117
166,0.10792869262648284
167,0.3009897817632252
168,0.04669797532497506
169,0.1941852705067118
170,0.8708203339269759
171,-0.009632195640422005
172,-0.021303069746946637
173,0.1750141637197572
174,-0.09284909826256862
175,0.19592745513384588
176,0.09652773348305296
177,0.11597707267258417
178,0.06107404936286297
179,0.07092369226650232
180,0.3902943312908441
181,0.014899278163853726
182,0.31524971483345043
183,0.12958133940462463
184,0.15169019820377744
185,0.053809902962668625
186,0.17616064153719843
187,0.2280928576080976
188,0.1079827753992798
189,0.09613469501339193
190,0.16519275373608913
191,0.014295843467190896
192,0.012694186425889662
193,0.019232160311919735
194,0.1596031813223296
195,0.13146135696562267
196,-0.01629179673062048
197,0.13513271684506617
198,0.012632972300522976
199,0.14555498680482556
200,0.050404425532456575
201,0.2030843312560452
202,-0.033736050314298965
203,0.21302670580271374
204,0.22588130159490924
205,0.015523905090183695
206,0.12194161665467376
207,0.016191233345415043
208,0.06029639396151479
209,0.3053373301424866
210,0.37019119054904875
211,0.09444329457795735
212,0.19596053467642585
213,0.04082314855993397
214,0.302687600182846
215,-0.0408602159658309
216,0.18243817695700779
217,0.13478872847292583
218,0.17136775706283813
219,0.0704491892169476
220,0.301651415944536
221,0.25441003164038467
222,0.14462965804411193
223,0.08630140491627486
224,0.17190381989141365
225,0.13812587011777264
226,0.057153177834869694
227,0.07436595085541861
228,0.045619132740846315
229,0.1770276316758999
230,0.15352280620144065
231,0.10604280159040697
232,0.05326699152052415
233,0.1575970190351255
234,0.12980410574428763
235,0.059795228297202095
236,0.17581882221474943
237,0.20602866371480982
238,-0.028002898304268487
239,0.36457997539555825
240,-0.03793941154882007
241,-0.029660161254722102
242,-0.0011485010401271062
243,0.20107418411621794
244,0.09595853355077705
245,0.07112563297469936
246,0.196237534960954
247,0.06003506492483234
248,0.24854742259141022
249,0.19327543824390095
250,0.153025470935552
251,0.16231287765995311
252,0.06779887354799238
253,-0.06565857922085083
254,0.2912397875149198
255,0.16231994998865729
256,0.27796039580868076
257,0.19893602636738106
258,0.33391598716556015
259,0.11189049496113435
260,0.19627876409172645
261,-0.014418728474893339
262,0.3884334156785218
263,0.30213223033006564
264,0.2764206475234143
265,-0.0792908754470551
266,0.08502324405096988
267,-0.022509968921696526
268,0.13640255073772367
269,0.24327903649433946
270,0.01960877418326975
271,0.055517712307761695
272,-0.10757753627661074
273,-0.0406703845707526
274,0.5406536559870867
275,0.16649471335546692
276,0.0326599457032918
277,0.11981331850878893
278,0.11536619071215645
279,0.10089099219947224
280,0.14310335533949964
281,0.17791709364824695
282,0.30566859880287556
283,0.1436288219884759
284,0.36940227678507365
285,0.3368794304724303
286,0.16094690489481264
287,0.0781852034879244
288,0.08664923095305749
289,-0.023953063974670747
290,0.04659051755091273
291,0.16353931251852372
292,0.07746349201159215
293,0.2622346877984878
294,0.10846058319686216
295,0.25365299718610124
296,0.0021757964712408305
297,0.07231307283329426
298,0.21566235770941675
299,0.11707669959557838
300,0.2405696348617775
301,0.07753695310446776
302,0.10449572505149822
303,0.06747439670056882
304,0.17008194222677123
305,0.18448076976989738
306,0.08801949688237529
307,0.04814081688223019
308,-0.03231674522764289
309,-0.006731373648571559
310,0.09126135716737094
311,0.28126734701484546
312,0.06760553496359308
313,0.13089109409291247
314,0.3469068414018886
315,0.21358068234006408
316,0.16056942456715378
317,-0.07434398536036066
318,-0.0016732365443347422
319,0.01223823813467532
320,0.10617387872182207
321,0.2165771289868284
322,0.17424283005135732
323,0.256073468951928
324,0.1125524580546838
325,0.11204119931087334
326,0.23443954593564853
327,0.21019833893058823
328,-0.011071089141359833
329,-0.013992032469544427
330,0.15580024220848546
331,0.17098086957228129
332,0.06080671425980552
333,0.013015100645732445
334,0.08614630580392366
335,0.31728999679480946
336,0.17483276830263325
337,0.09732081891499064
338,-0.021688679501056102
339,0.2024779610978465
340,-0.009293100968005901
341,0.18598539579175863
342,0.08002620658585301
343,0.15482012087376992
344,0.13436307882953585
345,0.005065160221410077
346,0.2705787055168629
347,0.34724130714035467
348,0.14795112829556392
349,0.39803459257826906
350,-0.04590971340964275
351,0.1592402836008017
352,0.3326233163747476
353,0.1748143481368327
354,0.4231156134887197
355,-0.05531156641044073
356,0.06479683163911383
357,0.08309072801385219
358,0.16824971512788714
359,0.2098125118867802
360,-0.030013196788048917
361,0.17537556687734224
362,-0.06504196646168872
363,0.19110801035432978
364,0.21692522490856414
365,0.07403507731327694
366,0.09253686259170417
367,0.04146705366572555
368,0.1544243757934251
369,0.46041208927946153
370,0.1732481071385341
371,0.07490032829705262
372,0.14361546509817297
373,0.25123251884472786
374,0.4106818107233541
375,0.15206814972834784
376,0.08098344692639077
377,0.1796412570770451
378,0.35982003228630693
379,0.25430180020238907
380,0.07705216093402818
381,0.3466667605222599
382,-0.036295432473682214
383,0.15334363614014682
384,0.25255696350446744
385,0.13579624463564938
386,0.10460215482879362
387,0.2529278037158032
388,0.19666308108329528
389,0.3960278664876208
390,0.227117522756261
391,0.3632605050263534
392,0.20663720720687043
393,-0.06795119810963006
394,0.030216327174383873
395,0.04163919886258604
396,-0.008234780594868506
397,0.23481011984645797
398,0.10041229331413225
399,0.10901855438222267
400,0.2685638218128598
401,0.031225725544652094
402,-0.055832269970467384
403,0.11509267251703462
404,0.14162347457203847
405,0.10334936371344919
406,-0.029549624965443833
407,-0.021570017151026452
408,0.6626606876716753
409,0.15446006831068207
410,0.07014767503407326
411,0.17679369390176317
412,0.07496877366677179
413,-0.05910542077315826
414,0.07740890179553499
415,0.030518076360651417
416,0.08677267556783007
417,-0.025950501813718933
418,-0.021505713261599026
419,-0.05001294744263271
420,0.09957032819721726
421,0.41556592388881725
422,0.028903775512919134
423,0.025398374383075305
424,0.16148305754559517
425,-0.0188054086988595
426,0.0073854844117662985
427,0.03299389123962011
428,0.2380863233009413
429,0.07267760277805245
430,0.38392682670758643
431,0.15330436477298082
432,0.11712493426983912
433,0.0870335414135059
434,0.18523240635462132
435,0.26489000282290553
436,0.17096391049546844
437,0.05527505034594642
438,0.08274786364685673
439,0.6444360674179545
440,0.18960395004950728
441,-0.022715300401984283
442,0.16985282842187852
443,0.10923256781847664
444,0.10721218797404886
445,0.2263689398227176
446,0.26575949072505295
447,0.04206328263773717
448,-0.035107653960469436
449,0.16752881844215514
450,-0.009768387541145776
451,0.002052571457899066
452,0.08234747857477723
453,0.004392999625074215
454,0.23009708269050727
455,0.1536584579970975
456,0.2649708116767052
457,0.34974788101501014
458,0.1436644044496482
459,0.03477007899247571
460,0.18272992815418854
461,0.0034999440273502523
462,0.18778206943425632
463,0.1388799332562381
464,0.2295070925785846
465,0.07862105470081149
466,0.3639273814295291
467,0.059752512983098124
468,0.2663838267797095
469,0.13714448344360333
470,0.011290305782963236
471,0.16425379904061574
472,-0.14113704173887814
473,0.1788911927758726
474,-0.08984298961852742
475,0.1456649930996405
476,0.16747877567462427
477,0.3114008890040245
478,0.180135849385587
479,-0.038350283729382796
480,0.08325631028501192
481,0.3595506132317656
482,0.7483650614625742
483,0.2060284483008004
484,-0.03442905557894024
485,0.20783795196220187
486,1.1292148654100798
487,0.3039497970508569
488,0.3595011709798
489,0.04198893491668298
490,0.18082290478596302
491,0.031057059172481354
492,0.011533566742105789
493,0.15023551420274792
494,0.33563309528511687
495,0.03463538810567072
496,0.14724190561279052
497,-0.1479277624377163
498,0.12847444629052573
499,0.08541174867639484
500,0.05472515890362217
501,0.011580043387710797
502,0.22072444171894323
503,0.4396135537070103
504,0.09850074951721327
505,-0.047875192441995895
506,0.16664529113329907
507,0.15887094437395727
508,-0.04686074005870994
509,0.12838930353069983
510,0.07059912505498558
511,0.9671201268531134
512,-0.017144455942429478
513,0.1369509760530269
514,-0.03959143801979715
515,0.22248952360802374
516,0.010415907221625121
517,0.19193883057081973
518,0.8133783587712117
519,0.061796300588681644
520,0.06898951292246903
521,0.0997342859094822
522,0.041746554253015794
523,0.10214887085597038
524,0.2756698909107395
525,-0.02439602288368013
526,0.23431704116854965
527,0.22550311939789408
528,0.061363474378877104
529,0.14053481631199588
530,0.5403423130819964
531,0.17899225168340036
532,-0.025645759004201525
533,0.1916054022993849
534,0.1411572314907476
535,0.24029429552413778
536,-0.018318516790953948
537,0.13836189095859308
538,-0.08650944254502779
539,0.031307583004130876
540,0.023412349957369495
541,0.14164306022158576
542,0.14050996840256505
543,0.21622419564451126
544,0.34765410247702
545,-0.00911370377725684
546,-0.05659173433431629
547,0.08027324646089527
548,0.12565960247202831
549,0.039551453434799724
550,0.13708618268070613
551,0.18767693538680613
552,0.18816282233243506
553,0.05814588357321769
554,0.03314453731143989
555,0.02305148892048805
556,0.0968242360717336
557,-0.07896189083587112
558,0.9224456205956865
559,-0.011088750577713542
560,0.20679241444229804
561,-0.004008027961955079
562,0.05687840880143487
563,0.3260660306514228
564,0.20308764889121422
565,0.24108975964035473
566,0.23122402884918422
567,0.048225557786378916
568,0.14041119334451033
569,0.19734187939729841
570,0.1703622097650929
571,0.09958706921628603
572,0.1387137982898556
573,0.09669259042861021
574,0.19619212748500028
575,0.2869342247437352
576,0.059614926377681045
577,0.039717242701806536
578,0.3894163627489298
579,0.06814071040317018
580,0.20011848281937933
581,0.18317719903595683
582,0.22175418093035848
583,0.22133268233735043
584,0.17526130498694148
585,0.2423671068326852
586,0.26395357399302655
587,0.15406185294452973
588,-0.09566750702489016
589,0.011616410182524297
590,0.2063469167524945
591,0.00064691610310238
592,0.5394750181375974
593,0.13818677922096168
594,0.11396296731678154
595,0.07879751100321387
596,0.08437350655128588
597,0.16173290121005487
598,0.11398588223294338
599,0.0150010390855313
600,0.1367242549132219
601,0.15702897816069206
602,0.032127441473278215
603,0.20419516930444523
604,0.3112236883602001
605,0.11316052672078226
606,0.26663506323821934
607,-0.06174917903290561
608,0.026779271918595193
609,0.15469979041175907
610,0.06634782243191265
611,0.22582600577243545
612,0.0799436225014211
613,0.2897131461857067
614,0.3341907395613234
615,-0.0027040850122552417
616,0.16130003553534547
617,0.1688517064900163
618,0.11044763734989045
619,0.17709196476308087
620,0.2827632201262114
621,0.042114363483391676
622,0.1793243288630262
623,0.16043454469410443
624,0.10047933984217174
625,0.3812502061910691
626,0.16111730654111575
627,0.09589899335774861
628,0.1320353883908018
629,0.1441093397706062
630,0.32990375844662184
631,0.11005306103108663
632,0.13476233578731947
633,0.0576619239277301
634,0.1197286516763281
635,0.17244535800979777
636,0.2666517604013304
637,0.05552348492715607
638,0.1957157283769084
639,0.3377853447053554
640,0.13289576024819916
641,0.05574965210258397
642,-0.002759401203633132
643,-0.025089785106876858
644,0.2922395488728911
645,0.236564943801824
646,0.137741611935066
647,0.096755532776772
648,0.10711211547250815
649,0.1302779767111189
650,0.11107460853986632
651,0.033393986826875756
652,0.4173872198367056
653,0.22608440769998786
654,0.2288380534048347
655,0.12447071359985683
656,0.21549824289111466
657,0.07127623673718939
658,0.0430227522904003
659,0.14648802259247595
660,0.1184390476051162
661,0.1009483420012422
662,0.024244361297704773
663,0.173736637698601
664,0.16948939677802013
665,0.0833095940925213
666,0.10740059342827127
667,0.06670770070264993
668,0.020764801110649357
669,-0.007802976580418566
670,-0.037313366723989945
671,0.23599565932257419
672,0.15483915984881633
673,0.27420864065295625
674,-0.034491681740791015
675,0.31558588335182275
676,0.17432073068085044
677,-0.035964067992374234
678,0.19790690903085947
679,0.35569626589728787
680,0.21050546480322793
681,0.05002449989973621
682,0.017994964111770737
683,0.2619091467988293
684,-0.010126152402876433
685,0.1178728473239454
686,0.3544600997540445
687,-0.0018676383100672232
688,0.05080336740523467
689,0.05890198941762159
690,-0.021972854779792026
691,0.2142742161429844
692,-0.024469436448722136
693,0.07922793170416284
694,0.13482663709857107
695,0.47004780019665704
696,-0.06326455226052177
697,0.13730929644733011
698,0.020846867180808495
699,0.12613336267551795
700,0.02450280939685539
701,-0.05115609193293361
702,0.27968590001870375
703,0.04863565115929624
704,0.07298464006690701
705,0.2576475017582676
706,0.24857554987301328
707,0.31069152484772156
708,0.08446887853637632
709,0.14692204123174815
710,0.13990310266154776
711,0.42244030764158136
712,0.060815485158090904
713,0.2964821215568087
714,0.5994830860707077
715,0.03688975532002511
716,0.07249859001776082
717,0.5781950582086667
718,0.3088069157270664
719,0.06750594015442221
720,0.0838426041134297
721,0.19097509526965245
722,0.24236875850655676
723,0.2471320606778653
724,0.06248010515742176
725,0.1049119047631986
726,0.09502917171425404
727,0.06366743767706154
728,0.34751932993164086
729,0.04994315284520584
730,-0.037669462174339856
731,-0.06821865524126468
732,0.11311436751787209
733,0.05534026642415272
734,0.38684125199886027
735,0.5096689634279334
736,0.03500855710508573
737,0.4583438614859545
738,0.17511431042163672
739,-0.024066965094739837
740,0.16057544224596867
741,0.26302478032758075
742,0.15074390276486518
743,0.11211768730452272
744,0.13565515088697858
745,0.25394298642119834
746,-0.011128459179652467
747,0.20753349851253344
748,0.10431688042474103
749,0.34089867846157446
750,-0.11688862298983128
751,0.18059863060225853
752,0.054069560638812374
753,0.021471877848877274
754,0.24638457117484483
755,0.1430158264405923
756,0.05191761359040211
757,-0.011810369607866454
758,0.07790482579632246
759,0.12435623512839014
760,0.08128748437574906
761,0.1490677028914353
762,-0.0008137218561726576
763,0.15186307775483035
764,0.08166241554404367
765,0.3100460485383847
766,0.30356287225548
767,0.1050385749526995
768,0.3699742136384374
769,0.08105148598259922
770,0.03909659475094304
771,-0.0018161494689004
772,0.06441588802904182
773,-0.008838733404471057
774,-0.030252279490553702
775,0.18635807048435427
776,0.2641402544305826
777,0.15975579411154434
778,0.12711334891245316
779,0.15763760121136253
780,0.23010845864969023
781,0.046109342679849986
782,0.21979121970685273
783,0.26873644570198885
784,0.1233591219147839
785,-0.14968826374125577
786,0.10295158101463035
787,-0.004808344611215488
788,0.07492570626224727
789,0.3498886548910946
790,0.09445112100812825
791,0.18379482969608077
792,0.18842526101001322
793,0.024451150767625367
794,0.24341629560035316
795,0.012041430606083163
796,0.029785033696456166
797,0.03749596941743953
798,0.10051097900257276
799,0.04774849124475207
800,0.17925366351816838
801,-0.11972176613640713
802,0.1482346287358335
803,0.1511821434306339
804,0.0378250399856067
805,0.3572806671824361
806,0.1947009516166567
807,0.09745992588026167
